id;name;coordinates_x;coordinates_y;creation_date;from_x;from_y;from_z;to_x;to_y;to_z;distance;price
169;Tau-69;-646;-323;2026-05-21T21:27:37.514488730+03:00[Europe/Moscow];-72.64699;-1.7601676964028314;970;86.5464;-88.73941297225821;901;8713;620.46
170;Xi-70;-226;753;2026-05-21T21:27:37.516770563+03:00[Europe/Moscow];-3.705429;1.6526221369976355;207;-16.034576;-52.09244785287495;709;939;345.07
171;Phi-71;196;-780;2026-05-21T21:27:37.519058920+03:00[Europe/Moscow];26.820587;75.5288155067147;934;29.25386;-86.56423835867362;189;4964;118.64
172;Iota-72;499;386;2026-05-21T21:27:37.521480197+03:00[Europe/Moscow];-53.10079;49.62095912047528;66;-41.66466;-30.61975837796531;876;5652;916.51
173;Beta-73;696;-853;2026-05-21T21:27:37.523751759+03:00[Europe/Moscow];-78.19028;-13.860692056645348;461;21.887337;-22.355891793667567;575;2426;322.27
174;Xi-74;-637;-42;2026-05-21T21:27:37.526059966+03:00[Europe/Moscow];-10.610069;-35.16931918594315;268;23.04721;21.921745296909293;31;6062;264.94
175;Zeta-75;-347;-347;2026-05-21T21:27:37.528398684+03:00[Europe/Moscow];-1.2600327;-69.81372266706092;726;51.857803;-46.90281340978337;718;3723;395.56
176;Rho-76;-7;-492;2026-05-21T21:27:37.530638248+03:00[Europe/Moscow];36.09851;-36.71516051384427;369;-52.59;9.779964929694458;979;7891;805.87
177;Upsilon-77;-741;399;2026-05-21T21:27:37.533037966+03:00[Europe/Moscow];10.910347;52.47135954500823;424;0.2349701;-60.095119841045296;717;5300;913.09
178;Xi-78;-449;702;2026-05-21T21:27:37.535449642+03:00[Europe/Moscow];-57.298874;-70.90574378390914;766;-84.81935;-24.34848903539597;782;6972;433.52
179;Lambda-79;-372;-937;2026-05-21T21:27:37.537722475+03:00[Europe/Moscow];-50.163315;-24.537866298984383;172;-83.39986;-62.467481676636226;883;2872;145.55
180;Lambda-80;687;-258;2026-05-21T21:27:37.540040445+03:00[Europe/Moscow];13.293625;23.989209174504026;952;-98.85769;-45.98596856740609;663;5433;846.99
181;Chi-81;-105;809;2026-05-21T21:27:37.542442569+03:00[Europe/Moscow];-38.156258;-79.61581866924345;204;-75.129486;-38.65732286663861;783;9163;566.82
182;Tau-82;420;796;2026-05-21T21:27:37.544660828+03:00[Europe/Moscow];-46.021126;-93.4073463606706;627;61.399048;52.19114920872664;773;4667;410.57
183;Sigma-83;801;484;2026-05-21T21:27:37.546906895+03:00[Europe/Moscow];60.307877;-96.25945359743946;66;-95.39293;86.60502535298349;421;4068;48.12
184;Lambda-84;-292;-785;2026-05-21T21:27:37.549164845+03:00[Europe/Moscow];46.064728;-46.78601644203597;903;-29.499641;98.44945832675106;77;7493;989.78
185;Mu-85;119;837;2026-05-21T21:27:37.551451073+03:00[Europe/Moscow];9.11924;22.974296693424307;90;58.763855;77.21543306700153;379;2134;660.34
186;Mu-86;50;-122;2026-05-21T21:27:37.553714777+03:00[Europe/Moscow];46.019577;41.735044428971946;374;-22.255554;-7.414526852313315;257;6730;377.93
187;Lambda-87;-928;-490;2026-05-21T21:27:37.555991547+03:00[Europe/Moscow];-53.902744;92.4716514684508;313;60.598892;5.1571500611540415;475;1179;142.27
188;Alpha-88;-595;-34;2026-05-21T21:27:37.558204809+03:00[Europe/Moscow];45.158432;79.22424751705174;340;-31.16603;-52.86718647669601;940;9960;263.98
189;Phi-89;-158;-122;2026-05-21T21:27:37.560407536+03:00[Europe/Moscow];-61.91678;34.031228346822985;338;-85.741684;47.814094439897104;375;2245;901.33
190;Beta-90;511;697;2026-05-21T21:27:37.562707272+03:00[Europe/Moscow];-86.92014;51.411390253844615;770;43.492355;-34.52108026552634;836;1461;995.94
191;Phi-91;-433;272;2026-05-21T21:27:37.565042733+03:00[Europe/Moscow];-17.28498;45.615191793274164;897;10.283836;96.31879813826737;442;2642;476.06
192;Delta-92;-856;-138;2026-05-21T21:27:37.567660173+03:00[Europe/Moscow];-60.49597;56.11154345320233;721;-77.64493;-65.3432424455927;408;6106;71.56
193;Lambda-93;-735;-143;2026-05-21T21:27:37.570027780+03:00[Europe/Moscow];-12.201286;44.33106714020124;979;-11.362183;11.178400153468871;523;3546;17.99
194;Gamma-94;-820;111;2026-05-21T21:27:37.572288373+03:00[Europe/Moscow];51.762558;-17.879524258545487;857;68.54733;27.999652219141893;684;3149;818.52
195;Tau-95;47;699;2026-05-21T21:27:37.574536605+03:00[Europe/Moscow];-95.53651;-77.14056544383837;400;-30.565025;46.5853219569467;669;8576;955.87
196;Psi-96;-798;344;2026-05-21T21:27:37.576786661+03:00[Europe/Moscow];-9.942886;-44.79013407213222;969;55.1781;26.048656233531915;697;2428;676.22
197;Eta-97;805;-324;2026-05-21T21:27:37.579287285+03:00[Europe/Moscow];-55.745102;-17.19983923514883;971;-12.079407;-19.138208158330116;804;3338;743.52
198;Gamma-98;-789;572;2026-05-21T21:27:37.581673988+03:00[Europe/Moscow];-64.39632;19.605597649912696;456;4.301491;37.89304670531965;283;2241;278.49
199;Epsilon-99;257;-396;2026-05-21T21:27:37.583988722+03:00[Europe/Moscow];-21.033272;-30.61833492957551;624;81.84975;-63.382860154977514;435;3978;66.06
200;Gamma-100;-153;-263;2026-05-21T21:27:37.586216020+03:00[Europe/Moscow];80.59602;-42.29986362474227;639;-76.04468;-54.90152124129655;503;5679;212.58
201;Kappa-101;-329;877;2026-05-21T21:27:37.588557578+03:00[Europe/Moscow];-88.24576;-81.7214367311025;702;90.64505;-98.66420925227403;316;1246;448.87
202;Theta-102;687;9;2026-05-21T21:27:37.590926153+03:00[Europe/Moscow];-47.595417;-73.62140419142253;994;45.161133;73.1470124142256;316;8976;437.72
203;Lambda-103;107;260;2026-05-21T21:27:37.593437809+03:00[Europe/Moscow];-63.040066;-27.703902021216507;816;-16.607712;52.722053620808936;431;382;821.29
204;Alpha-104;-582;813;2026-05-21T21:27:37.595908552+03:00[Europe/Moscow];73.32211;70.40907388332326;347;-98.64731;-96.66420022879983;235;6231;197.72
205;Theta-105;-329;531;2026-05-21T21:27:37.598336747+03:00[Europe/Moscow];93.80322;69.57513843562907;73;-44.355045;-36.647236366102184;710;9282;682.46
206;Pi-106;-660;768;2026-05-21T21:27:37.600591868+03:00[Europe/Moscow];78.27411;-30.01345263653485;845;-39.23018;52.98371601859964;967;8271;847.38
207;Delta-107;-533;992;2026-05-21T21:27:37.602966686+03:00[Europe/Moscow];40.92389;-41.11148401121585;364;15.66597;-67.13123456647887;294;9248;387.26
208;Upsilon-108;-819;228;2026-05-21T21:27:37.605416228+03:00[Europe/Moscow];-87.56523;-19.083703132027935;169;95.03369;3.8468448572039193;349;7973;37.67
209;Xi-109;426;975;2026-05-21T21:27:37.607747102+03:00[Europe/Moscow];-37.54909;50.780826027311434;321;41.016785;-76.25623890148789;37;8274;470.73
210;Iota-110;-760;-871;2026-05-21T21:27:37.610103518+03:00[Europe/Moscow];6.3157196;80.0803618840255;373;-91.24055;-76.20801010081888;793;487;42.68
211;Upsilon-111;851;-373;2026-05-21T21:27:37.612367673+03:00[Europe/Moscow];4.326927;22.709365030008954;801;-27.843582;37.416366965142004;352;6718;330.32
212;Rho-112;-366;-397;2026-05-21T21:27:37.614658590+03:00[Europe/Moscow];60.89702;-73.41662267753205;167;68.70776;-93.60544336507142;717;7278;591.17
213;Lambda-113;-474;-661;2026-05-21T21:27:37.616886044+03:00[Europe/Moscow];33.68828;-40.97427864341188;950;-96.79881;70.47275969113105;725;5748;289.52
214;Nu-114;-143;-53;2026-05-21T21:27:37.619233655+03:00[Europe/Moscow];21.7361;84.6959575604618;716;-51.41146;65.38168500865879;131;8164;412.72
215;Gamma-115;-722;-400;2026-05-21T21:27:37.621581288+03:00[Europe/Moscow];61.31511;69.90881234600869;529;-97.09763;-55.025242758060244;417;5329;246.54
216;Upsilon-116;130;-171;2026-05-21T21:27:37.623965244+03:00[Europe/Moscow];97.387314;-27.13787671112759;505;-84.70876;76.34357889564464;183;4984;543.29
217;Lambda-117;944;-42;2026-05-21T21:27:37.626423857+03:00[Europe/Moscow];42.53293;18.53759075896089;945;-77.75364;-52.06661118348206;571;1207;496.84
218;Rho-118;-191;342;2026-05-21T21:27:37.628753247+03:00[Europe/Moscow];-43.441975;34.444893964512744;3;-0.49817657;-13.73121422831096;246;9280;530.75
219;Lambda-119;-933;-11;2026-05-21T21:27:37.631121806+03:00[Europe/Moscow];54.394516;-29.95620430265862;748;-83.75696;41.25561088682795;609;5856;772.95
220;Omicron-120;-716;299;2026-05-21T21:27:37.633389723+03:00[Europe/Moscow];-63.17109;61.4530871205894;444;2.327835;-52.4503515028361;679;8128;418.14
221;Chi-121;-216;-130;2026-05-21T21:27:37.635663496+03:00[Europe/Moscow];-19.560455;95.36676642592238;646;-51.81621;-95.03373710339302;246;4530;348.38
222;Rho-122;-170;983;2026-05-21T21:27:37.638075998+03:00[Europe/Moscow];50.66452;45.69673876227904;688;-52.44099;-29.661801736020777;425;6135;113.64
223;Rho-123;-160;-579;2026-05-21T21:27:37.640478559+03:00[Europe/Moscow];-90.91761;-29.96152544560718;967;67.68399;93.62776336824498;527;6248;169.86
224;Pi-124;394;481;2026-05-21T21:27:37.642854360+03:00[Europe/Moscow];95.65875;-84.82900003330917;710;-28.592598;-59.12419757099521;638;207;980.39
225;Theta-125;987;488;2026-05-21T21:27:37.645317959+03:00[Europe/Moscow];34.737183;30.743011310577828;548;89.68968;66.27789480403692;888;2269;770.43
226;Kappa-126;534;-979;2026-05-21T21:27:37.647812255+03:00[Europe/Moscow];73.0251;57.859083353848746;851;42.60759;-20.657108618262086;935;9081;240.14
227;Phi-127;361;949;2026-05-21T21:27:37.650057310+03:00[Europe/Moscow];-61.860214;-19.018723996084844;830;-79.480576;33.425176066566735;853;2710;629.01
228;Theta-128;601;18;2026-05-21T21:27:37.652587953+03:00[Europe/Moscow];-49.224186;-25.292466076725887;942;-96.837555;61.94732796499855;768;4331;641.22
229;Tau-129;481;77;2026-05-21T21:27:37.655050833+03:00[Europe/Moscow];79.31412;68.85660224180594;128;-65.13254;46.11288371481038;230;7100;798.43
230;Mu-130;-830;667;2026-05-21T21:27:37.657505407+03:00[Europe/Moscow];45.98239;-7.563110604868385;607;67.456375;-66.1766398377226;368;7335;154.51
231;Epsilon-131;-463;-230;2026-05-21T21:27:37.659886712+03:00[Europe/Moscow];36.691772;15.814061385250454;333;89.02452;45.815128303118456;149;9819;149.43
232;Gamma-132;151;-330;2026-05-21T21:27:37.662377931+03:00[Europe/Moscow];59.401672;-71.78423494555872;964;56.14499;5.130413159325869;363;869;642.26
233;Theta-133;-375;-827;2026-05-21T21:27:37.664769581+03:00[Europe/Moscow];91.53725;-90.08350495227326;529;79.48273;-67.69671848402933;67;4889;769.13
234;Beta-134;721;-898;2026-05-21T21:27:37.667077102+03:00[Europe/Moscow];91.6004;-31.02989426620475;90;86.66643;-73.91633191626383;802;9747;283.46
235;Beta-135;80;720;2026-05-21T21:27:37.669608944+03:00[Europe/Moscow];-49.48381;79.40718770591633;716;55.638428;84.03957382469792;489;1274;831.76
236;Theta-136;312;-910;2026-05-21T21:27:37.671980913+03:00[Europe/Moscow];-41.72287;-2.4992064727576917;398;-78.00026;-99.13272297634312;845;7067;239.44
237;Mu-137;882;744;2026-05-21T21:27:37.674283236+03:00[Europe/Moscow];5.571457;-43.48433185233888;565;74.10004;52.199771688466484;828;6854;830.12
238;Psi-138;872;401;2026-05-21T21:27:37.676650808+03:00[Europe/Moscow];-45.631874;30.87084205135892;698;66.50754;-40.87086606428678;68;3450;913.08
239;Chi-139;-659;-922;2026-05-21T21:27:37.678976726+03:00[Europe/Moscow];14.642227;-24.411226963068188;833;-4.1771164;68.78842783889618;519;7228;977.80
240;Xi-140;-341;-857;2026-05-21T21:27:37.681303859+03:00[Europe/Moscow];-41.034615;-81.31052552485104;173;3.2358322;30.149902942119155;217;320;743.89
241;Chi-141;-653;603;2026-05-21T21:27:37.683540668+03:00[Europe/Moscow];9.393944;67.38555993345628;161;-68.52371;94.36197752423567;253;808;557.00
242;Psi-142;456;263;2026-05-21T21:27:37.685780180+03:00[Europe/Moscow];-82.045235;77.64849697005522;877;22.802246;60.619756393645844;463;3139;110.16
243;Phi-143;854;-279;2026-05-21T21:27:37.688125540+03:00[Europe/Moscow];-55.87976;-20.147546940931107;823;89.805405;-61.07876459360415;115;2808;497.51
244;Theta-144;338;-825;2026-05-21T21:27:37.690641582+03:00[Europe/Moscow];-62.332417;-60.95512480018734;812;77.81625;-2.8331922607644344;407;4628;894.62
245;Nu-145;406;929;2026-05-21T21:27:37.693045902+03:00[Europe/Moscow];13.791489;36.180631512671624;214;-38.204323;78.00730402420385;210;8896;218.40
246;Omega-146;-400;-624;2026-05-21T21:27:37.695452108+03:00[Europe/Moscow];41.05159;-86.56334953413922;195;-81.458206;-44.038052038814016;778;3049;682.23
247;Rho-147;791;302;2026-05-21T21:27:37.697643485+03:00[Europe/Moscow];23.757599;-39.974142356613655;92;-24.824417;18.16706988275402;255;5036;616.19
248;Xi-148;961;-882;2026-05-21T21:27:37.699826284+03:00[Europe/Moscow];-9.111855;-82.05973873859524;740;52.865005;87.48926000985571;343;7528;900.37
249;Psi-149;561;-365;2026-05-21T21:27:37.702022178+03:00[Europe/Moscow];-12.22303;94.50829666317097;871;37.801727;-65.27795005793398;41;4783;93.00
250;Mu-150;84;575;2026-05-21T21:27:37.704278680+03:00[Europe/Moscow];-98.70021;-11.091634275377444;602;64.12785;74.0632449505392;153;6103;118.14
251;Sigma-151;-96;-796;2026-05-21T21:27:37.706493235+03:00[Europe/Moscow];-16.512825;35.33705680725811;976;58.650253;-67.87636705362416;837;5149;893.98
252;Alpha-152;241;77;2026-05-21T21:27:37.708707855+03:00[Europe/Moscow];-77.60175;-73.86092497239775;22;86.0435;67.42646396383927;114;2468;38.17
253;Delta-153;461;-176;2026-05-21T21:27:37.710953925+03:00[Europe/Moscow];96.82655;40.39173440729067;656;-94.11884;-35.66672094254875;299;1548;601.76
254;Upsilon-154;-827;-38;2026-05-21T21:27:37.713222734+03:00[Europe/Moscow];-83.5311;27.751502193751307;558;-67.43222;36.79915822604241;601;9146;404.08
255;Iota-155;642;66;2026-05-21T21:27:37.715628987+03:00[Europe/Moscow];-10.052429;-80.86117581538066;305;3.9840088;-73.96092430948313;861;6260;892.08
256;Beta-156;211;347;2026-05-21T21:27:37.718011198+03:00[Europe/Moscow];-56.006386;-24.956541969228894;53;-52.545418;-92.40003772534988;428;8639;751.53
257;Sigma-157;-637;-888;2026-05-21T21:27:37.720311188+03:00[Europe/Moscow];-11.838509;29.980935345626392;994;-66.653854;41.50723053614004;522;4218;208.59
258;Kappa-158;266;114;2026-05-21T21:27:37.722551398+03:00[Europe/Moscow];-35.141777;42.410564991371956;539;99.497894;92.05250918076499;715;7025;311.66
259;Nu-159;-733;-795;2026-05-21T21:27:37.724756364+03:00[Europe/Moscow];46.28386;-39.01419134885429;516;-74.92142;18.56566016203871;810;2123;556.73
260;Pi-160;-350;-889;2026-05-21T21:27:37.726940170+03:00[Europe/Moscow];-63.839317;-47.549373639225976;582;-40.94999;81.96766382217703;729;5867;488.11
261;Lambda-161;587;590;2026-05-21T21:27:37.729138675+03:00[Europe/Moscow];-59.608208;77.74403858749656;594;56.58603;-54.16151455245857;781;772;922.23
262;Gamma-162;983;-235;2026-05-21T21:27:37.731502227+03:00[Europe/Moscow];55.66658;-81.2979793641033;1;59.975784;-7.177436293225654;450;5763;905.15
263;Eta-163;24;-467;2026-05-21T21:27:37.733683807+03:00[Europe/Moscow];-81.024155;-94.37176090852152;765;2.3127213;98.8673149070803;518;8420;207.36
264;Lambda-164;-332;-568;2026-05-21T21:27:37.735889914+03:00[Europe/Moscow];-79.539795;-96.05422229140702;622;-43.919193;-71.55616990120825;26;1013;730.28
265;Rho-165;511;597;2026-05-21T21:27:37.738422669+03:00[Europe/Moscow];91.99278;96.58375716236435;80;-81.171326;52.05589899189482;919;6798;302.46
266;Omega-166;892;-175;2026-05-21T21:27:37.740644596+03:00[Europe/Moscow];-94.9917;6.463584170248964;580;13.887978;-86.72224201982293;548;5413;275.03
267;Pi-167;-293;305;2026-05-21T21:27:37.742869692+03:00[Europe/Moscow];-65.10594;-67.51741847197536;0;-96.17292;-0.03542602080383972;494;8755;726.63
268;Rho-168;776;31;2026-05-21T21:27:37.745169472+03:00[Europe/Moscow];60.59349;74.08843207408074;40;11.645355;-80.73541171160579;499;7717;852.35
269;Gamma-169;-600;-52;2026-05-21T21:27:37.747497223+03:00[Europe/Moscow];-47.537315;-95.78404245049543;92;68.7576;-93.4955168411169;454;8153;792.73
270;Rho-170;136;27;2026-05-21T21:27:37.749729209+03:00[Europe/Moscow];-98.58456;24.269956578773616;861;99.75964;-1.968688682616886;490;654;521.34
271;Beta-171;-371;-520;2026-05-21T21:27:37.751939981+03:00[Europe/Moscow];80.374695;-11.16483468456613;648;14.180733;22.704913795792564;568;4202;372.90
272;Lambda-172;869;-609;2026-05-21T21:27:37.754316124+03:00[Europe/Moscow];22.990326;38.11771337078426;458;18.241035;23.065969586908963;173;6115;2.71
273;Theta-173;496;877;2026-05-21T21:27:37.756570551+03:00[Europe/Moscow];-90.849304;-72.52352130890841;868;50.334534;11.149967856675502;913;7387;182.09
274;Upsilon-174;383;-167;2026-05-21T21:27:37.758792862+03:00[Europe/Moscow];-59.99596;-39.52401361959173;984;89.79813;-55.98262839249158;732;4757;255.58
275;Delta-175;-947;-663;2026-05-21T21:27:37.761116501+03:00[Europe/Moscow];-62.13292;-60.12553110866203;948;-32.949806;-48.17499100776787;344;2778;784.39
276;Mu-176;-23;266;2026-05-21T21:27:37.763400342+03:00[Europe/Moscow];-98.517136;-73.51181594751996;834;-31.32994;-74.62584709134177;570;683;327.38
277;Alpha-177;-760;691;2026-05-21T21:27:37.765588332+03:00[Europe/Moscow];8.5625305;-24.378661974044036;585;-72.58026;-11.247852571160479;186;4978;108.95
278;Psi-178;-639;564;2026-05-21T21:27:37.767799517+03:00[Europe/Moscow];57.815582;-70.15206270361656;579;-68.90223;-44.82454915678304;236;2396;705.31
279;Xi-179;874;-770;2026-05-21T21:27:37.770003892+03:00[Europe/Moscow];-0.0029830933;31.951643251225335;905;-52.55486;-95.33121449699327;723;3570;476.08
280;Eta-180;-215;520;2026-05-21T21:27:37.772358247+03:00[Europe/Moscow];-72.78627;19.002077882757874;241;-16.1801;73.33260358861989;633;5283;860.80
281;Mu-181;602;922;2026-05-21T21:27:37.774562831+03:00[Europe/Moscow];9.73513;22.661954237855483;343;41.07675;86.19735392928791;473;5880;275.33
282;Theta-182;133;937;2026-05-21T21:27:37.776761280+03:00[Europe/Moscow];-98.13109;83.60338450274628;553;69.89914;-61.87283229283147;381;1139;339.60
283;Mu-183;-545;740;2026-05-21T21:27:37.778979496+03:00[Europe/Moscow];75.428314;-97.56734984939742;730;7.6164246;37.56199848909384;834;3970;592.36
284;Tau-184;-399;467;2026-05-21T21:27:37.781349097+03:00[Europe/Moscow];49.252136;94.85370409812936;636;29.74376;21.859320527197283;239;4242;653.45
285;Gamma-185;-910;212;2026-05-21T21:27:37.783583379+03:00[Europe/Moscow];84.68671;54.7141511873935;948;-60.915543;-67.22259374010221;482;6692;250.56
286;Chi-186;-108;-911;2026-05-21T21:27:37.785801840+03:00[Europe/Moscow];-59.256615;38.96389580129886;624;65.328445;-69.05928117714191;184;2556;846.92
287;Pi-187;205;959;2026-05-21T21:27:37.788157107+03:00[Europe/Moscow];-50.201714;-82.80113933539945;508;-50.83774;-45.18444294024002;360;3113;124.29
288;Chi-188;980;821;2026-05-21T21:27:37.790505545+03:00[Europe/Moscow];60.21759;-63.851909715174784;562;-94.01304;64.26615587763308;248;6405;228.31
289;Tau-189;529;217;2026-05-21T21:27:37.792703696+03:00[Europe/Moscow];-57.96746;-9.505049803524528;913;1.8201599;73.83464467212121;558;1678;733.73
290;Eta-190;-654;830;2026-05-21T21:27:37.794930616+03:00[Europe/Moscow];-78.49424;-80.1281336903821;437;-29.289452;95.08873236762562;395;9160;66.14
291;Pi-191;-699;-20;2026-05-21T21:27:37.797289785+03:00[Europe/Moscow];-23.274315;19.222046785067377;630;-84.10561;-82.093872343498;383;5810;196.59
292;Kappa-192;373;758;2026-05-21T21:27:37.799496917+03:00[Europe/Moscow];53.167465;46.376002516862684;70;-1.9988327;-52.717249767785376;648;3642;972.84
293;Sigma-193;-773;663;2026-05-21T21:27:37.801717283+03:00[Europe/Moscow];49.024536;82.60760281118388;149;-68.63636;-13.081673382018906;221;3203;860.79
294;Chi-194;650;-376;2026-05-21T21:27:37.803916250+03:00[Europe/Moscow];-45.187355;-79.75295363934514;635;-84.200775;30.353854237940055;223;7735;260.78
295;Omicron-195;710;-250;2026-05-21T21:27:37.806363294+03:00[Europe/Moscow];-28.707481;19.50407892952677;813;-43.711506;-68.4904784751696;891;8605;263.18
296;Omega-196;870;-456;2026-05-21T21:27:37.808598913+03:00[Europe/Moscow];1.6032486;47.271917701635545;306;-82.60931;-0.6134338843338583;194;2666;272.28
297;Rho-197;994;-821;2026-05-21T21:27:37.810782418+03:00[Europe/Moscow];58.31273;37.12046963229639;136;95.81581;-81.45068501481363;467;2969;269.94
298;Zeta-198;-840;529;2026-05-21T21:27:37.812987992+03:00[Europe/Moscow];57.260757;11.348938702664839;570;90.41954;80.63722123718571;381;6333;819.28
299;Psi-199;-173;46;2026-05-21T21:27:37.815314523+03:00[Europe/Moscow];-31.286308;-57.27277351224791;806;23.66024;29.559410181469417;2;4306;634.82
300;Psi-200;119;-539;2026-05-21T21:27:37.817534127+03:00[Europe/Moscow];-53.92971;27.178012189794103;581;-74.846306;-22.300838898885416;683;3796;711.79
301;Theta-201;-582;-466;2026-05-21T21:27:37.819701940+03:00[Europe/Moscow];-48.19622;-45.94755999513238;435;12.217651;-12.124373862253265;625;5016;31.06
302;Eta-202;228;869;2026-05-21T21:27:37.821977050+03:00[Europe/Moscow];13.59124;-78.86785968076262;58;34.26648;31.66714471731987;309;3573;15.03
